comp_id,realty_broker_id
110142,4553
110143,4555
110144,4152
110145,18571
110146,4559
110149,4561
110151,4291
110152,4564
110154,4123
110159,17911
110161,17894
110163,4577
110164,4579
110166,4582
110167,4584
110170,4587
110172,4590
110173,4591
110175,4595
110176,9724
110177,4599
110179,4600
110180,4602
110183,4606
110184,4608
110187,4282
109191,4515
110189,4535
110191,4028
110192,4075
110193,4332
110194,4397
110195,4620
110199,4630
110203,4029
110209,4636
110211,4639
110212,4640
110213,4461
110214,3061
110218,4243
110224,4525
110225,4087
110044,4544
110229,4614
110230,4252
110233,4546
110234,4537
110235,5216
110236,17636
110241,4262
108958,4231
110246,4055
110247,4055
110248,4641
110250,4643
110251,4645
110252,4646
110254,4578
110257,4604
110260,4651
110264,4119
110265,4654
110266,4656
110267,4658
110268,4660
110270,4100
110271,4663
110272,4665
110274,4298
110276,4669
110277,4671
110279,4674
110281,4677
110282,4664
110283,4679
110284,4681
110285,4683
110290,4664
110292,4690
110294,4609
110299,4643
110302,4664
110303,4664
110304,4581
110305,4698
110314,4578
110316,4703
110317,4704
110320,4706
110322,4708
110323,4710
110325,4712
110326,4598
110327,4713
110328,4715
110330,4717
110331,4718
110343,4725
110344,4726
110345,4727
108926,4240
110349,4730
110353,4733
110355,4735
110356,4737
110360,4741
110361,4742
110364,4744
110367,4748
110371,4710
110372,4752
110376,4757
110377,4758
110380,4761
110381,4763
110382,4765
110384,4766
110391,4769
110392,4644
110393,4767
110394,4589
110396,4772
110400,4367
110403,4656
110404,4555
110408,4276
110410,4780
110411,4782
110415,4785
110425,16994
110436,4796
110438,2862
110439,4809
110442,4815
110449,4792
110452,2950
110453,2943
110454,3000
110455,4797
110457,2758
110458,2908
110459,2943
110461,4803
110462,4804
110464,2895
110468,4809
110472,4807
110493,4823
110497,4826
110501,4272
110506,4818
110508,4830
110534,4833
110536,4835
110537,4815
110539,4838
110540,4840
110722,4848
110731,4860
110732,4864
110815,4845
110838,4849
110845,4862
110847,4869
110916,4498
110917,4350
110918,4350
110926,4360
110970,4920
110973,4922
110973,4923
110975,4926
110975,4927
110976,4930
110977,4931
110978,4935
110979,15183
110982,4944
110983,4945
110985,4762
110987,4951
110987,4184
110988,4952
110988,4953
110988,4954
110988,4955
110989,4959
110989,4960
110990,4964
110990,4965
110991,4967
110992,4970
110992,4971
110995,4973
110996,4975
110996,4605
110997,3897
110998,4978
110999,4980
111010,4983
111011,4986
111013,4988
111014,4987
111015,4992
111016,4856
111016,4994
111017,4996
111018,5000
111019,5002
111019,5003
111020,4680
111020,4285
111021,4703
111021,4606
111024,5006
111024,5007
111025,5008
111032,4974
111032,4605
111033,5009
111036,4734
111038,4734
111040,5013
111042,4953
111042,5015
111042,4954
111042,4955
111044,5018
111044,5019
111045,5023
111046,5026
111047,5028
111047,5029
111048,5031
111049,5033
111049,4760
111050,5034
111050,5025
111051,5035
111053,5037
111054,5039
111057,5046
111057,4918
111058,5050
111059,4823
111062,5053
111063,5055
111063,5056
111064,4282
111064,4745
111065,4044
111067,4757
111067,4651
111068,5059
111069,4943
111069,4574
111070,5060
111071,4745
111072,4967
111073,5037
111074,5062
111075,5065
111075,4146
111331,5066
111331,4555
111332,5068
111333,4429
111334,5049
111334,5070
111336,5075
111337,5078
111338,5079
111339,4830
111339,5080
111339,4937
111340,5082
111341,5084
111341,5085
111342,5087
111343,5088
111344,4455
111344,5090
111345,5092
111346,5095
111346,5096
111347,5048
111348,5083
111348,3897
111349,5080
111349,4937
111351,4974
111351,5100
111352,5103
111353,5002
111354,5106
111354,5107
111355,4974
111355,4605
111356,5109
111358,4991
111358,3897
111359,5112
111360,5115
111362,4982
111363,5119
111366,5120
111367,5122
111368,5124
111369,5126
111370,5128
111371,5130
111372,4272
111374,4570
111378,5135
111388,5141
111388,5053
111388,5142
111390,5143
111392,4371
111392,4739
111393,4687
111394,4991
111394,3897
111397,5145
111402,5150
111404,5153
111404,5152
111404,4869
111405,4953
111405,4954
111405,4955
111406,4987
111408,4729
111410,5159
111410,5160
111411,4980
111412,5161
111413,5162
111414,5164
111415,4709
111415,5165
111417,5040
111421,4695
111421,4688
111424,5176
111426,5182
111432,5132
111432,4570
111435,5185
111439,5101
111457,4044
111463,5179
111464,5149
111486,5024
111487,5192
111488,4555
111492,5194
111496,5197
111498,4739
111499,5200
111502,5203
111508,5204
111585,4362
111586,4537
111587,17344
111588,5208
111593,5217
111596,5209
111598,4537
111599,5229
111600,5231
111601,4369
111602,5225
111603,5231
111604,5225
111607,5238
111608,4537
111609,4537
111611,5207
111612,5208
111615,5210
111616,5211
111617,4537
111618,5213
111623,4065
111624,5208
111625,17002
111627,4620
111629,5208
111631,5217
111635,5215
111636,5220
111637,4362
111639,5221
111642,4362
111644,5221
111645,4620
111646,5208
111648,4620
111649,5222
111651,5223
111652,4620
111654,5208
111655,5225
111658,5225
111659,5225
111660,5227
111661,4620
111662,4498
111664,4498
111665,5230
111666,5213
111667,5223
111671,5208
111673,5208
111674,4537
111676,4389
111677,5225
111679,4065
111684,16323
111685,4362
111686,4362
111688,4083
111689,17024
111691,5208
111692,5236
111694,5225
111695,5237
111696,5208
111698,17653
111699,4015
111701,17430
111703,5231
111705,5241
111706,5231
111709,5230
111711,4362
111712,4083
111713,4537
111714,5209
111715,4620
111716,4620
109224,5242
111717,5244
111718,5245
111719,5208
111720,5246
111721,4620
111722,5208
111723,5249
111724,4537
111725,5250
111726,5256
111729,5227
111731,4516
111732,4023
111733,4620
111734,5208
111735,4620
111738,4620
111739,4362
111740,5251
111741,5253
111742,5253
111744,5217
111745,4362
111747,5258
111748,4537
111749,5235
111750,4537
111753,4537
111754,4493
111755,4620
111758,5208
109146,5216
111759,5262
111761,4032
111763,4065
111766,4065
111767,5263
111768,5263
111770,5264
111194,17703
111772,3061
111774,5215
111775,4620
111777,4620
111778,4620
111781,5268
111783,5217
111784,4407
111787,5208
111788,17655
111789,4516
111790,5271
111791,4620
111792,5272
111793,5208
111800,4091
111802,5274
111803,5264
111804,5275
111805,5276
111806,4620
111807,5278
111809,4546
111810,5279
111812,5208
111814,5226
111815,4537
111813,5281
111816,5207
111821,4515
111822,5208
111824,4620
111828,4407
111829,4620
111830,4039
111837,5242
111841,5281
111842,5208
111843,5284
111844,5285
111845,5255
111846,5286
111848,4350
111849,5287
111852,5217
111854,4515
111855,16321
111856,5255
111857,5225
111858,4065
111859,5223
111860,4009
111861,5209
111862,5208
111863,5225
111864,5288
111866,5235
111867,4362
111868,5207
111869,5229
111870,5207
111872,4407
111873,5290
111874,4458
111880,5207
111881,5226
111882,5291
109192,4032
111885,5292
111888,4065
111890,5293
111892,4039
111894,5231
111895,5226
111897,4537
111898,5227
111900,5294
111902,4620
111904,4537
111905,5216
111906,5216
111907,4362
111908,5217
111909,5207
111910,5295
111911,4493
111912,5205
111913,4493
111914,5208
111916,5208
111918,4537
111922,4620
111923,4498
111924,5231
111925,5225
111926,4484
111927,5297
111928,5246
111929,5229
111930,5217
111931,9355
111932,5208
111934,4537
111936,4476
111938,5240
111940,4620
111941,5299
111944,5281
111945,5300
111946,5281
111948,5209
111950,4515
111951,4065
111953,5241
111954,5302
111956,5208
111958,5303
111959,4407
111960,5209
111961,5225
111962,6344
111963,5225
111964,4537
111965,5304
111967,5259
111968,5207
111970,5229
111311,5225
111971,4518
111972,5305
111975,4620
111976,5306
111977,5221
111980,4362
111981,5307
111982,4546
111984,4498
109219,5205
111985,4887
111988,5225
111989,5253
111990,5302
109223,17017
111992,5225
111994,5229
111996,5229
111998,5208
111999,5208
112000,5208
112001,4493
112003,17564
112004,4362
109228,5309
112005,4537
112006,4362
112007,5225
112008,4498
112010,5229
109193,4537
112013,4620
112014,4493
112016,5230
112017,4620
109147,4498
112019,5281
112021,5312
112022,5303
112024,5235
112025,4516
112029,5315
112030,5230
112031,5225
112108,5317
112110,5318
112115,5322
112116,5323
112118,5325
112119,5327
112120,5326
112128,5329
112130,5323
112131,5330
112132,5323
112133,5323
112136,5332
112137,5333
112138,5335
112139,5337
112140,5338
112142,5340
112160,5344
112162,5346
112168,5347
112170,5348
112173,5350
112184,5319
112190,5321
112208,5342
112354,5352
112356,5354
112357,5353
112360,5357
112361,5359
112363,5362
112364,5364
112389,5368
112412,5372
112415,5375
112417,5377
112433,5381
112435,5382
112443,5387
112448,5392
112451,5394
112453,5396
112456,5399
112464,5405
112481,5371
112482,5374
112483,5371
112484,5374
112486,5374
112489,5374
112490,5374
112493,5369
112494,5374
112496,5384
112501,5385
112510,4180
112511,5407
112513,5409
112514,5410
112515,5412
112516,4823
112517,5414
112519,5417
112521,4682
112523,5419
112525,4566
112526,4940
112527,5420
112528,5421
112530,5423
112531,5425
112532,5425
112533,5426
112534,17936
112537,5430
112538,4760
112539,5191
112543,3897
112546,5437
112548,5062
112549,5440
112554,5443
112555,5444
112557,5447
112558,5448
112559,5449
112562,5451
112564,5454
112566,4703
112570,4994
112571,5459
112573,4588
112574,5460
112575,4131
112579,4673
112582,4117
112585,5465
112588,5054
112592,5469
112593,18135
112595,5472
112597,4179
112599,5440
112600,5452
112601,4598
112602,5609
112605,5473
112607,5475
112614,5479
112615,5155
112617,5482
112620,5483
112621,5485
112622,5487
112623,4560
112635,5492
112639,5494
112644,5495
112645,5090
112647,5498
112648,4215
112662,5478
112663,4974
112664,5480
112667,8852
112668,4570
112669,4992
112670,4583
112672,5002
112674,5502
112677,4956
112678,5504
112681,4680
112682,5507
112685,4664
112688,5508
112691,4198
112693,5513
112694,5447
112695,5515
112699,15627
112702,5521
112704,5524
112708,5528
112710,5053
112711,5529
112714,4123
112716,5530
112717,5532
112718,4606
112721,5534
112722,5535
112723,4578
112724,5438
112725,4749
112726,5472
112729,5539
112732,5543
112735,4682
112736,5545
112737,5547
112740,5511
112271,5011
112741,17990
112743,5518
111293,5213
113188,5559
108742,5560
107978,138
113283,5562
113328,5553
113329,2887
113335,4803
113789,5564
113791,4856
113792,5571
113793,4265
113794,5576
113802,5594
113804,5596
113805,5574
113806,4046
113808,4007
113809,5566
113810,4856
113811,5569
113813,4270
113814,5572
113815,5573
113816,5574
113821,5167
113822,4241
113823,4381
113824,4381
113825,5578
110884,5579
113828,5581
113829,4367
113830,5208
113834,5586
113835,5587
113837,5590
113839,4263
109107,5592
113841,4227
113844,5595
113845,5597
113846,5598
113847,4311
113848,4318
113851,5591
111151,5601
111156,4311
114036,5602
114201,5607
114202,5608
114203,5462
114204,4998
114205,5431
114206,5611
114207,5512
114208,4643
114210,4954
114211,5618
114214,5623
114215,5621
112292,4734
114237,9
114237,71
114332,2899
114339,2866
106803,5629
106803,5630
106804,5629
106804,5630
114543,2727
114086,1563
114086,1572
102369,2827
114549,5632
114237,52
114237,5635
114574,2837
114575,3195
114578,3588
114581,3071
114582,5642
114587,5643
114588,3667
114589,5646
114590,5650
114591,5652
114595,3180
114596,2837
114600,5656
114607,3141
114608,3199
114614,5632
114619,3387
114620,2766
114623,5661
114625,2778
114627,5663
114628,3183
114631,3658
114634,2774
114638,3143
114639,3740
107413,5637
103010,5644
114652,5649
114654,3356
103934,2797
114656,3832
114660,3150
114677,5672
114681,5675
114687,5672
108852,5683
108852,114
114736,6
114739,5685
2347,5686
101584,5687
101584,3950
101584,35
101584,3452
115044,5697
115091,3739
115093,5706
115096,3739
115097,3494
115099,5699
115100,3829
115101,3788
115102,5700
115109,3264
115111,3266
115112,3739
115114,5704
115115,3101
115116,2836
115118,5632
115120,3667
115161,5707
115163,5709
115167,5713
115168,5714
115169,5716
115170,5718
115172,5712
115174,3574
115178,3496
115179,5723
115181,5716
115183,5725
115186,3483
115187,5728
115189,3526
115190,5730
115191,5712
115192,5710
115194,5710
115196,5735
115197,5736
115199,3483
115200,5711
115201,5739
115206,5742
115211,5712
115212,5707
115213,5728
115214,5746
115216,5747
115217,5749
115218,5728
115220,5752
115221,3526
115222,5728
115225,5734
115226,5711
115232,5758
115233,5712
115234,5738
115236,5761
115237,5738
115238,5762
115240,5708
115241,3430
115243,3496
115244,5764
115245,3430
115249,5767
115252,3862
115254,3269
115255,5773
115256,2792
115257,2788
115259,3258
115260,2803
115261,2827
115263,5769
115268,5774
115269,2788
115272,5710
115276,3526
115277,5709
115278,5722
115280,5726
115306,5711
115313,5711
115314,5722
106518,5759
115315,5710
103639,3865
115320,3188
115322,3483
115328,3483
115330,3430
115331,3522
115332,5781
115333,5782
115334,3496
115337,3505
115338,5722
115348,3483
115349,3430
115351,5722
115352,5789
115353,5790
115355,3484
115357,5750
115359,3518
115360,5779
115366,2815
115369,3430
115371,5792
115372,3496
9817,52
9817,116
9817,5794
115376,5795
115377,5729
115406,5722
115410,5802
115413,5811
115416,5806
115421,5802
115432,5806
115434,5797
115440,5729
115441,5817
115442,5744
115447,2894
115453,5823
115470,5710
115478,5806
115479,5808
115482,5797
115484,5806
115487,5809
115489,5797
100526,5806
115493,5797
115494,5812
115498,5802
115501,5797
115506,5797
115509,5784
115512,5803
115514,5722
115515,5813
115517,5722
115519,5803
115527,2894
115529,3483
115535,4350
115635,5843
115685,2104
115692,5844
115693,5845
115715,5850
115715,5851
115719,1964
116688,5860
116699,5857
116722,5861
116740,5862
119222,4955
119223,5451
119224,5873
119225,5874
119229,5530
119230,5879
119231,5881
119232,5883
121367,4395
121368,4395
121369,5901
121375,5888
121376,4537
121378,4259
121380,5892
121381,4337
121382,4330
121383,4252
121386,5902
121387,5596
121388,4747
121391,5905
121393,5906
122015,5915
116743,2427
108799,1995
116187,5918
122429,3430
122430,3430
122434,3430
122435,3430
122436,3430
122437,5924
122438,3430
115797,5929
117370,5930
117837,5933
117743,5934
117834,5936
122575,5937
117354,2095
122422,2095
117460,5940
13704,5960
108885,1429
122670,4073
122674,5963
117404,5944
117833,5937
117447,5942
117728,5950
117387,2427
117363,5952
117320,5954
117661,5956
117656,5957
122753,170
116107,5964
9234,5961
10305,1907
12529,5966
117409,5965
13799,2691
117871,5970
13822,1954
122806,1907
12687,3441
10156,5971
12724,5974
12841,5975
12497,383
13893,5978
12691,1715
2342,2653
14678,2466
123103,5980
123105,4293
113716,4350
123109,4787
123110,5987
123110,5988
12692,5991
12692,5992
12692,5993
12587,5994
116138,5996
117961,5997
117366,5998
117830,6000
119664,6005
121463,6007
118584,6011
118299,6013
123157,6014
116269,6019
14866,2704
10694,2701
124370,2609
124372,6034
124373,6039
124374,6050
121080,6057
121501,6062
121078,6063
120926,6062
120021,6069
120921,6073
119968,2580
119939,6084
120784,6091
122253,6093
120358,6094
120387,6098
121292,6101
124643,6106
121844,6111
121558,6113
116957,6119
118149,6120
118098,2108
117658,2108
120022,6121
125035,73
125051,3091
116663,6132
125056,6134
125041,310
125041,1325
125377,6136
125394,6150
125541,6024
108807,7528
125578,6027
100050,6028
125631,6030
125657,6031
